YEAR      MONTH     DAY       HOUR      MIN       SEC       GDLATR        GDLONR        GDALT      SNL        VIPE1         DVIPE1        VIPN1         DVIPN1        
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     232.50      -0.22  -5.61300e+02   4.89000e+01     -53.00000       0.30000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     236.25       0.10   1.65500e+02   4.89000e+01     -45.90000       0.40000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     240.00       0.05   3.66100e+02   4.89000e+01     -46.20000       0.90000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     243.75       0.01  -1.04200e+02   4.89000e+01     -50.80000       0.70000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     247.50      -0.28   2.04700e+02   4.89000e+01     -34.20000       0.50000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     251.25      -0.37  -3.44300e+02   4.89000e+01     -47.20000       0.60000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     258.75      -0.24   2.86600e+02   5.53000e+01     -33.70000       0.30000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     262.50       0.75   5.02100e+02   1.62700e+02      -4.00000       0.40000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     266.25      -0.07   5.80500e+02   5.53000e+01     -20.00000       1.10000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     270.00       0.23   1.01000e+02   1.57500e+02     -28.50000       0.50000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     273.75      -0.05  -2.07200e+02   5.53000e+01     -20.90000       0.40000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     277.50      -0.05  -7.66000e+01   5.53000e+01     -22.40000       0.80000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     281.25      -0.42  -1.17010e+03   5.53000e+01      -5.80000       0.70000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     285.00      -0.18   4.87400e+02   5.53000e+01     -14.90000       1.30000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     288.75       0.12   1.56200e+02   7.40000e+01       3.30000       1.80000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     292.50       0.28   2.06600e+02   1.41500e+02     -10.90000       1.50000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     296.25      -0.07   5.68900e+02   5.53000e+01       1.50000       1.60000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     300.00      -0.14  -2.46770e+03   5.53000e+01      -6.10000       7.10000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     303.75      -0.21   4.90000e+01   1.65700e+02       4.60000       0.50000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     307.50      -0.58   3.03200e+02   5.53000e+01      -1.20000       1.40000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     311.25       0.11   8.53000e+01   1.73300e+02     -13.40000       7.30000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     315.00      -0.12   4.49100e+02   1.56100e+02      11.30000       1.90000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     768.75      -0.90   1.63750e+03   1.64300e+02      -6.30000       1.00000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     772.50      -0.68   2.47500e+02   1.64300e+02     -26.50000       0.90000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     776.25      -0.74  -8.36100e+02   1.64300e+02     -11.90000       0.80000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     780.00      -0.61        missing  1.64300e+02      -8.70000       0.60000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     783.75      -0.76   2.61300e+02   1.64300e+02        missing       missing 
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     787.50      -0.90        missing  1.64300e+02      38.10000       0.90000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     795.00      -0.37   1.59810e+03   1.69900e+02       6.20000       0.70000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     798.75      -0.43  -1.62770e+03   1.69900e+02       0.00000       1.00000  
  2014         8        21         3         7        49    -1.19500e+01  -7.68700e+01     802.50      -0.81        missing  1.69900e+02       7.00000       0.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01      93.75       0.41   4.38000e+01   4.09000e+01      -9.00000       1.30000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01      97.50       2.01   2.39700e+02   2.00000e+01    -204.30000       1.70000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     101.25       1.85   2.94000e+01   5.81000e+01        missing       missing 
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     105.00       1.50   3.85000e+01   5.01000e+01    -222.20000       0.90000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     108.75       0.98   1.77100e+02   2.00000e+01    -121.60000       3.70000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     112.50       0.41   1.81200e+02   2.00000e+01     -24.80000       2.40000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     116.25      -0.15   1.65500e+02   2.00000e+01      -0.50000       1.10000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     228.75      -0.69  -4.61800e+02   4.89000e+01        missing       missing 
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     232.50      -0.18   4.53700e+02   4.89000e+01     -37.40000       0.60000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     236.25      -0.14   4.81300e+02   4.89000e+01     -49.60000       0.70000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     240.00       0.02  -8.45000e+01   4.89000e+01     -44.80000       0.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     243.75       0.01   2.33400e+02   4.89000e+01     -45.60000       0.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     247.50       0.03  -5.51000e+01   4.89000e+01     -43.50000       0.80000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     251.25      -0.50   9.37000e+01   4.89000e+01     -41.60000       0.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     258.75      -0.11   2.19000e+02   5.53000e+01     -20.50000       0.60000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     262.50       0.47   3.03500e+02   1.82800e+02      -4.90000       0.40000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     266.25       0.09  -3.16400e+02   1.29800e+02     -22.90000       0.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     270.00       0.26  -9.31000e+01   1.59600e+02     -30.50000       0.60000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     273.75      -0.16  -1.88950e+03   5.53000e+01     -19.90000       0.80000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     277.50       0.18   1.46700e+02   5.53000e+01     -16.20000       0.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     281.25      -0.07   2.39200e+02   5.53000e+01     -11.30000       0.40000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     285.00      -0.04   6.38600e+02   5.53000e+01     -23.40000       0.60000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     288.75       0.54   2.75200e+02   7.40000e+01     -18.60000       1.30000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     292.50       0.40   4.42700e+02   5.53000e+01       9.00000       1.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     296.25       0.39   1.85500e+02   5.71000e+01      58.50000       1.90000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     300.00       0.39   2.26100e+02   6.91000e+01      47.30000       2.30000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     303.75       0.31   6.97000e+01   1.15100e+02       8.30000       2.70000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     307.50      -0.09  -2.97400e+02   5.53000e+01      38.40000       2.60000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     311.25       0.25  -5.37800e+02   1.43000e+02      30.10000       1.50000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     315.00      -0.41  -1.27100e+03   5.53000e+01      -5.70000       1.00000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     772.50      -0.73   6.38000e+01   1.65100e+02     -28.80000       0.30000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     776.25      -0.77   1.74900e+02   1.65100e+02     -13.90000       0.90000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     780.00      -0.79  -1.75430e+03   1.65100e+02     -21.90000       2.40000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     783.75      -0.76        missing  1.65100e+02     -28.80000       1.30000  
  2014         8        21         3         8        13    -1.19500e+01  -7.68700e+01     795.00      -0.34   1.01300e+03   1.69900e+02      -9.80000       1.00000  
